id,organism,type,fasta_file,title,description,is_shown
189,52,1,/usr/local/i5k/media/blast/db/178035_ref_ASM127255v1_chrUn_RefSeqIDs.fa,178035_ref_ASM127255v1_chrUn_RefSeqIDs.fa,"Dufourea novaeangliae RefSeq assembly, ASM127255v1",True
133,41,1,/usr/local/i5k/media/blast/db/64838_ref_asm80636v1_chrun_refseq_ids.fa,64838_ref_asm80636v1_chrun_refseq_ids.fa,Fopius arisanus NCBI-RefSeq scaffolds,True
1,1,1,/usr/local/i5k/media/blast/db/Agla_Btl03082013.genome_new_ids.fa,Agla_Btl03082013.genome_new_ids.fa,Agla_Btl03082013.genome_new_ids.fa,True
106,22,3,/usr/local/i5k/media/blast/db/aug3.1.aa_new_ids.fa,Augustus_set_v3.0_proteins,Augustus_set_v3.0_proteins,True
105,22,2,/usr/local/i5k/media/blast/db/aug3.1.mrna_new_ids.fa,Augustus_set_v3.0_transcripts,Augustus_set_v3.0_transcripts,True
868,42,2,/usr/local/i5k/media/blast/db/Bactrocera_dorsalis_Bdor_v1_MAKER_annotations-BDOR1.1_cds.fa,Bactrocera_dorsalis_Bdor_v1_MAKER_annotations-BDOR1.1_cds.fa,"Bactrocera dorsalis Bdor_v1 MAKER annotations-BDOR1.1, CDS",True
867,42,3,/usr/local/i5k/media/blast/db/Bactrocera_dorsalis_Bdor_v1_MAKER_annotations-BDOR1.1_pep.fa,Bactrocera_dorsalis_Bdor_v1_MAKER_annotations-BDOR1.1_pep.fa,"Bactrocera dorsalis Bdor_v1 MAKER annotations-BDOR1.1, translated CDS",True
866,42,2,/usr/local/i5k/media/blast/db/Bactrocera_dorsalis_Bdor_v1_MAKER_annotations-BDOR1.1_trans.fa,Bactrocera_dorsalis_Bdor_v1_MAKER_annotations-BDOR1.1_trans.fa,"Bactrocera dorsalis Bdor_v1 MAKER annotations-BDOR1.1, transcripts",True
114,37,1,/usr/local/i5k/media/blast/db/Bgermanica.scaffolds.fa,Blattella_germanica_scaffolds,Blattella_germanica_scaffolds,True
485,88,3,/usr/local/i5k/media/blast/db/Bradysia_coprophila.Bcop_v1.0_proteins_with_putative_function.fasta,Bradysia_coprophila.Bcop_v1.0_proteins_with_putative_function.fasta,"Bradysia_coprophila.Bcop_v1.0, proteins",True
484,88,2,/usr/local/i5k/media/blast/db/Bradysia_coprophila.Bcop_v1.0_transcripts_with_putative_function.fasta,Bradysia_coprophila.Bcop_v1.0_transcripts_with_putative_function.fasta,"Bradysia_coprophila.Bcop_v1.0, transcripts",True
830,38,2,/usr/local/i5k/media/blast/db/CAQU.Models-Caqu_2.0_cds.fa,CAQU.Models-Caqu_2.0_cds.fa,"Catajapyx aquilonaris BCM 0.5.3, CDS",True
829,38,3,/usr/local/i5k/media/blast/db/CAQU.Models-Caqu_2.0_pep.fa,CAQU.Models-Caqu_2.0_pep.fa,"Catajapyx aquilonaris BCM 0.5.3, translated CDS",True
828,38,2,/usr/local/i5k/media/blast/db/CAQU.Models-Caqu_2.0_trans.fa,CAQU.Models-Caqu_2.0_trans.fa,"Catajapyx aquilonaris BCM 0.5.3, transcripts",True
12,4,1,/usr/local/i5k/media/blast/db/Clec_Bbug02212013.genome_new_ids.fa,Clec_Bbug02212013.genome_new_ids.fa,Clec_Bbug02212013.genome_new_ids.fa,True
260,65,2,/usr/local/i5k/media/blast/db/Clitarchus_hookeri_Maker_annotations_cds.fa,Clitarchus_hookeri_Maker_annotations_cds.fa,"Clitarchus hookeri Maker annotations, CDS",True
261,65,3,/usr/local/i5k/media/blast/db/Clitarchus_hookeri_Maker_annotations_pep.fa,Clitarchus_hookeri_Maker_annotations_pep.fa,"Clitarchus hookeri Maker annotations, proteins",True
259,65,2,/usr/local/i5k/media/blast/db/Clitarchus_hookeri_Maker_annotations_trans.fa,Clitarchus_hookeri_Maker_annotations_trans.fa,"Clitarchus hookeri Maker annotations, transcripts",True
230,5,2,/usr/local/i5k/media/blast/db/Dcitr_OGSv1.0_cds.fa,Dcitr_OGSv1.0_cds.fa,"Diaphorina citri OGSv1.0, coding sequence (CDS)",True
231,5,3,/usr/local/i5k/media/blast/db/Dcitr_OGSv1.0_pep.fa,Dcitr_OGSv1.0_pep.fa,"Diaphorina citri OGSv1.0, proteins",True
229,5,2,/usr/local/i5k/media/blast/db/Dcitr_OGSv1.0_rna.fa,Dcitr_OGSv1.0_rna.fa,"Diaphorina citri OGSv1.0, transcripts",True
17,5,3,/usr/local/i5k/media/blast/db/maker_genes_diaci1.1_proteins_NALmod_new_ids.fasta,Diacit_International_psyllid_consortium_proteins_v1,Diacit_International_psyllid_consortium_proteins_v1,True
16,5,2,/usr/local/i5k/media/blast/db/maker_genes_diaci1.1_transcripts_NALmod_new_ids.fasta,Diacit_International_psyllid_consortium_transcripts_v1,Diacit_International_psyllid_consortium_transcripts_v1,True
123,5,3,/usr/local/i5k/media/blast/db/Diacit_refseq_protein.fa,Diacit_RefSeq_proteins_Release_100,Diacit_RefSeq_proteins_Release_100,True
121,5,1,/usr/local/i5k/media/blast/db/121845_ref_Diaci_psyllid_genome_assembly_version_1.1_chrUn.fa,Diacit_RefSeq_scaffolds_version_1.1,NCBI-diaci1.1 (Current RefSeq assembly version),True
122,5,2,/usr/local/i5k/media/blast/db/Diacit_refseq_rna.fa,Diacit_RefSeq_transcripts_Release_100,Diacit_RefSeq_transcripts_Release_100,True
187,52,2,/usr/local/i5k/media/blast/db/Dufourea_novaeangliae_v1.1_mapped-to-RefSeq_CDS.fna,Dufourea_novaeangliae_v1.1_mapped-to-RefSeq_CDS.fna,Dufourea novaeangliae v1.1 coding sequence (CDS),True
188,52,3,/usr/local/i5k/media/blast/db/Dufourea_novaeangliae_v1.1_mapped-to-RefSeq_peptide.faa,Dufourea_novaeangliae_v1.1_mapped-to-RefSeq_peptide.faa,"Dufourea novaeangliae v1.1, peptide sequences",True
47,15,3,/usr/local/i5k/media/blast/db/EAFF_new_ids.faa,EAFF_new_ids.faa,EAFF_new_ids.faa,True
46,15,2,/usr/local/i5k/media/blast/db/EAFF_new_ids.fna,EAFF_new_ids.fna,EAFF_new_ids.fna,True
45,15,1,/usr/local/i5k/media/blast/db/Eaff_11172013.genome_new_ids.fa,Eaff_11172013.genome_new_ids.fa,Eaff_11172013.genome_new_ids.fa,True
234,61,3,/usr/local/i5k/media/blast/db/Edil_v1.0_peptide.fa,Edil_v1.0_peptide.fa,"Euglossa dilemma v1.0, proteins ",True
233,61,2,/usr/local/i5k/media/blast/db/Edil_v1.0_transcripts.fa,Edil_v1.0_transcripts.fa,"Euglossa dilemma v1.0, transcripts ",True
83,26,3,/usr/local/i5k/media/blast/db/GBUE_new_ids.faa,GBUE_new_ids.faa,GBUE_new_ids.faa,True
82,26,2,/usr/local/i5k/media/blast/db/GBUE_new_ids.fna,GBUE_new_ids.fna,GBUE_new_ids.fna,True
182,49,1,/usr/local/i5k/media/blast/db/GCA_000346575.1_ASM34657v1_genomic_GenBankIDs.fna,GCA_000346575.1_ASM34657v1_genomic_GenBankIDs.fna,Lasioglossum albipes genome assembly ASM34657v1,True
498,17,1,/usr/local/i5k/media/blast/db/GCA_000376725.2_Lful_2.0_genomic.fna,GCA_000376725.2_Lful_2.0_genomic.fna,"Ladona fulva genome assembly, Lful_2.0",True
441,14,1,/usr/local/i5k/media/blast/db/GCA_000507165.2_Edan_2.0_genomic.fna,GCA_000507165.2_Edan_2.0_genomic.fna,Ephemera danica genome assembly GCA_000507165.2,True
422,36,1,/usr/local/i5k/media/blast/db/GCA_000696795.3_Hhal_1.1_genomic.fna,GCA_000696795.3_Hhal_1.1_genomic.fna,Halyomorpha halys genome assembly GCA_000696795.3,True
257,27,1,/usr/local/i5k/media/blast/db/GCA_000696855.1_Hvit_1.0_genomic.fna,GCA_000696855.1_Hvit_1.0_genomic.fna,Homalodisca vitripennis genome assembly GCA_000696855.1,True
255,28,1,/usr/local/i5k/media/blast/db/GCA_000697925.1_Lhes_1.0_genomic.fna,GCA_000697925.1_Lhes_1.0_genomic.fna,Latrodectus hesperus genome assembly GCA_000697925.1,True
831,38,1,/usr/local/i5k/media/blast/db/GCA_000934665.2_Caqu_2.0_genomic.fna,GCA_000934665.2_Caqu_2.0_genomic.fna,"Catajapyx aquilonaris genome assembly, Caqu_2.0",True
256,30,1,/usr/local/i5k/media/blast/db/GCA_001188405.1_Lrec_1.0_genomic.fna,GCA_001188405.1_Lrec_1.0_genomic.fna,Loxosceles reclusa genome assembly GCA_001188405.1,True
161,48,1,/usr/local/i5k/media/blast/db/GCA_001263275.1_ASM126327v1_genomic_GenBankIds.fna,GCA_001263275.1_ASM126327v1_genomic_GenBankIds.fna,"Habropoda laboriosa genome assembly Hlab1.0 (ASM126327v1), genomic scaffolds",True
162,48,3,/usr/local/i5k/media/blast/db/GCA_001263275.1_ASM126327v1_protein.faa,GCA_001263275.1_ASM126327v1_protein.faa,"Habropoda laboriosa - ASM126327v1 GenBank Annotations, proteins",True
166,53,1,/usr/local/i5k/media/blast/db/GCA_001276565.1_ASM127656v1_genomic_GenBankIDs.fna,GCA_001276565.1_ASM127656v1_genomic_GenBankIDs.fna,"Melipona quadrifasciata genome assembly ASM127656v1, genomic scaffolds",True
167,53,3,/usr/local/i5k/media/blast/db/GCA_001276565.1_ASM127656v1_protein.faa,GCA_001276565.1_ASM127656v1_protein.faa,Melipona quadrifasciata GLEAN predicted proteins,True
827,68,2,/usr/local/i5k/media/blast/db/GCA_002192655.3_ASM219265v3_cds_from_genomic.fna,GCA_002192655.3_ASM219265v3_cds_from_genomic.fna,"Mamestra configurata (GCA_002192655.3), CDS",True
824,68,1,/usr/local/i5k/media/blast/db/GCA_002192655.3_ASM219265v3_genomic.fna,GCA_002192655.3_ASM219265v3_genomic.fna,"Mamestra configurata genome assembly, ASM219265v3",True
825,68,2,/usr/local/i5k/media/blast/db/GCA_002192655.3_ASM219265v3_rna_from_genomic.fna,GCA_002192655.3_ASM219265v3_rna_from_genomic.fna,"Mamestra configurata (GCA_002192655.3), transcripts",True
826,68,3,/usr/local/i5k/media/blast/db/GCA_002192655.3_ASM219265v3_translated_cds.faa,GCA_002192655.3_ASM219265v3_translated_cds.faa,"Mamestra configurata (GCA_002192655.3), translated CDS",True
883,63,1,/usr/local/i5k/media/blast/db/GCA_002382865.2_ASM238286v2_genomic.fna,GCA_002382865.2_ASM238286v2_genomic.fna,"Heliothis virescens genome assembly, ASM238286v2",True
305,66,1,/usr/local/i5k/media/blast/db/GCA_002738285.1_ASM273828v1_genomic.fna,GCA_002738285.1_ASM273828v1_genomic.fna,Holacanthella duospinosa genome assembly GCA_002738285.1,True
264,65,1,/usr/local/i5k/media/blast/db/GCA_002778355.1_ASM277835v1_genomic_over_1000.fna,GCA_002778355.1_ASM277835v1_genomic_over_1000.fna,"Clitarchus hookeri genome assembly GCA_002778355.1 - sequences larger 1000 bp, with genome browser connection",True
309,67,1,/usr/local/i5k/media/blast/db/GCA_003012365.1_ASM301236v1_genomic.fna,GCA_003012365.1_ASM301236v1_genomic.fna,Medauroidea extradentata genome assembly GCA_003012365.1,True
406,75,1,/usr/local/i5k/media/blast/db/GCA_003335185.2_ASM333518v2_genomic.fna,GCA_003335185.2_ASM333518v2_genomic.fna,Laodelphax striatellus genome assembly GCA_003335185.2,True
614,72,2,/usr/local/i5k/media/blast/db/GCF_000188095.3_BIMP_2.2_cds_from_genomic.fna,GCF_000188095.3_BIMP_2.2_cds_from_genomic.fna,"Bombus impatiens NCBI Annotation release 103, CDS",True
611,72,1,/usr/local/i5k/media/blast/db/GCF_000188095.3_BIMP_2.2_genomic.fna,GCF_000188095.3_BIMP_2.2_genomic.fna,"Bombus impatiens genome assembly, BIMP2.2",True
612,72,2,/usr/local/i5k/media/blast/db/GCF_000188095.3_BIMP_2.2_rna_from_genomic.fna,GCF_000188095.3_BIMP_2.2_rna_from_genomic.fna,"Bombus impatiens NCBI Annotation release 103, transcripts",True
613,72,3,/usr/local/i5k/media/blast/db/GCF_000188095.3_BIMP_2.2_translated_cds.faa,GCF_000188095.3_BIMP_2.2_translated_cds.faa,"Bombus impatiens NCBI Annotation release 103, translated CDS",True
170,50,1,/usr/local/i5k/media/blast/db/GCF_000220905.1_MROT_1.0_genomic_RefSeqIDs.fna,GCF_000220905.1_MROT_1.0_genomic_RefSeqIDs.fna,Megachile rotundata genome assembly MROT1.0 (GCF_000220905.1),True
692,57,2,/usr/local/i5k/media/blast/db/GCF_000341935.2_Ccin1v2_cds_from_genomic.fna,GCF_000341935.2_Ccin1v2_cds_from_genomic.fna,"Cephus cinctus NCBI Annotation release 101, CDS",True
711,57,1,/usr/local/i5k/media/blast/db/GCF_000341935.2_Ccin1v2_genomic.fna,GCF_000341935.2_Ccin1v2_genomic.fna,"Cephus cinctus genome assembly, Ccin1v2",True
688,57,2,/usr/local/i5k/media/blast/db/GCF_000341935.2_Ccin1v2_rna_from_genomic.fna,GCF_000341935.2_Ccin1v2_rna_from_genomic.fna,"Cephus cinctus NCBI Annotation release 101, transcripts",True
690,57,3,/usr/local/i5k/media/blast/db/GCF_000341935.2_Ccin1v2_translated_cds.faa,GCF_000341935.2_Ccin1v2_translated_cds.faa,"Cephus cinctus NCBI Annotation release 101, translated CDS",True
872,3,2,/usr/local/i5k/media/blast/db/GCF_000347755.3_Ccap_2.1_cds_from_genomic.fna,GCF_000347755.3_Ccap_2.1_cds_from_genomic.fna,"Ceratitis capitata NCBI Annotation release 103, CDS",True
869,3,1,/usr/local/i5k/media/blast/db/GCF_000347755.3_Ccap_2.1_genomic.fna,GCF_000347755.3_Ccap_2.1_genomic.fna,"Ceratitis capitata genome assembly, Ccap_2.1",True
870,3,2,/usr/local/i5k/media/blast/db/GCF_000347755.3_Ccap_2.1_rna_from_genomic.fna,GCF_000347755.3_Ccap_2.1_rna_from_genomic.fna,"Ceratitis capitata NCBI Annotation release 103, transcripts",True
871,3,3,/usr/local/i5k/media/blast/db/GCF_000347755.3_Ccap_2.1_translated_cds.faa,GCF_000347755.3_Ccap_2.1_translated_cds.faa,"Ceratitis capitata NCBI Annotation release 103, translated CDS",True
384,1,2,/usr/local/i5k/media/blast/db/GCF_000390285.2_Agla_2.0_cds_from_genomic.fna,GCF_000390285.2_Agla_2.0_cds_from_genomic.fna,"NCBI Anoplophora glabripennis Annotation Release 101, cds from genomic",True
383,1,2,/usr/local/i5k/media/blast/db/GCF_000390285.2_Agla_2.0_rna_from_genomic.fna,GCF_000390285.2_Agla_2.0_rna_from_genomic.fna,"NCBI Anoplophora glabripennis Annotation Release 101, rna from genomic",True
385,1,3,/usr/local/i5k/media/blast/db/GCF_000390285.2_Agla_2.0_translated_cds.faa,GCF_000390285.2_Agla_2.0_translated_cds.faa,"NCBI Anoplophora glabripennis Annotation Release 101, translated CDS",True
312,18,1,/usr/local/i5k/media/blast/db/GCF_000500325.1_Ldec_2.0_genomic.fna,GCF_000500325.1_Ldec_2.0_genomic.fna,Leptinotarsa decemlineata genome assembly GCF_000500325.1,True
315,18,3,/usr/local/i5k/media/blast/db/GCF_000500325.1_Ldec_2.0_protein.faa,GCF_000500325.1_Ldec_2.0_protein.faa,"Leptinotarsa decemlineata NCBI annotation release 100, proteins",True
313,18,2,/usr/local/i5k/media/blast/db/GCF_000500325.1_Ldec_2.0_rna.fna,GCF_000500325.1_Ldec_2.0_rna.fna,"Leptinotarsa decemlineata NCBI annotation release 100, rna",True
314,18,2,/usr/local/i5k/media/blast/db/GCF_000500325.1_Ldec_2.0_rna_from_genomic.fna,GCF_000500325.1_Ldec_2.0_rna_from_genomic.fna,"Leptinotarsa decemlineata NCBI annotation release 100, rna from genomic",True
316,18,3,/usr/local/i5k/media/blast/db/GCF_000500325.1_Ldec_2.0_translated_cds.faa,GCF_000500325.1_Ldec_2.0_translated_cds.faa,"Leptinotarsa decemlineata NCBI annotation release 100, translated cds",True
741,23,2,/usr/local/i5k/media/blast/db/GCF_000599845.2_Tpre_2.0_cds_from_genomic.fna,GCF_000599845.2_Tpre_2.0_cds_from_genomic.fna,"Trichogramma pretiosum NCBI Annotation release 101, CDS",True
738,23,1,/usr/local/i5k/media/blast/db/GCF_000599845.2_Tpre_2.0_genomic.fna,GCF_000599845.2_Tpre_2.0_genomic.fna,"Trichogramma pretiosum genome assembly, Tpre_2.0",True
739,23,2,/usr/local/i5k/media/blast/db/GCF_000599845.2_Tpre_2.0_rna_from_genomic.fna,GCF_000599845.2_Tpre_2.0_rna_from_genomic.fna,"Trichogramma pretiosum NCBI Annotation release 101, transcripts",True
740,23,3,/usr/local/i5k/media/blast/db/GCF_000599845.2_Tpre_2.0_translated_cds.faa,GCF_000599845.2_Tpre_2.0_translated_cds.faa,"Trichogramma pretiosum NCBI Annotation release 101, translated CDS",True
748,20,2,/usr/local/i5k/media/blast/db/GCF_000612105.2_Oabi_2.0_cds_from_genomic.fna,GCF_000612105.2_Oabi_2.0_cds_from_genomic.fna,"Orussus abietinus NCBI Annotation release 101, CDS",True
743,20,1,/usr/local/i5k/media/blast/db/GCF_000612105.2_Oabi_2.0_genomic.fna,GCF_000612105.2_Oabi_2.0_genomic.fna,"Orussus abietinus genome assembly, Oabi_2.0",True
744,20,2,/usr/local/i5k/media/blast/db/GCF_000612105.2_Oabi_2.0_rna_from_genomic.fna,GCF_000612105.2_Oabi_2.0_rna_from_genomic.fna,"Orussus abietinus NCBI Annotation release 101, transcripts",True
746,20,3,/usr/local/i5k/media/blast/db/GCF_000612105.2_Oabi_2.0_translated_cds.faa,GCF_000612105.2_Oabi_2.0_translated_cds.faa,"Orussus abietinus NCBI Annotation release 101, translated CDS",True
764,25,2,/usr/local/i5k/media/blast/db/GCF_000648655.2_Cflo_2.0_cds_from_genomic.fna,GCF_000648655.2_Cflo_2.0_cds_from_genomic.fna,"Copidosoma floridanum NCBI Annotation release 101, CDS",True
761,25,1,/usr/local/i5k/media/blast/db/GCF_000648655.2_Cflo_2.0_genomic.fna,GCF_000648655.2_Cflo_2.0_genomic.fna,"Copidosoma floridanum genome assembly, Cflo_2.0",True
762,25,2,/usr/local/i5k/media/blast/db/GCF_000648655.2_Cflo_2.0_rna_from_genomic.fna,GCF_000648655.2_Cflo_2.0_rna_from_genomic.fna,"Copidosoma floridanum NCBI Annotation release 101, transcripts",True
763,25,3,/usr/local/i5k/media/blast/db/GCF_000648655.2_Cflo_2.0_translated_cds.faa,GCF_000648655.2_Cflo_2.0_translated_cds.faa,"Copidosoma floridanum NCBI Annotation release 101, translated CDS",True
388,4,2,/usr/local/i5k/media/blast/db/GCF_000648675.2_Clec_2.1_cds_from_genomic.fna,GCF_000648675.2_Clec_2.1_cds_from_genomic.fna,"Cimex lectularius NCBI annotation release 101, cds from genomic",True
387,4,2,/usr/local/i5k/media/blast/db/GCF_000648675.2_Clec_2.1_rna_from_genomic.fna,GCF_000648675.2_Clec_2.1_rna_from_genomic.fna,"Cimex lectularius NCBI annotation release 101, rna from genomic",True
386,4,3,/usr/local/i5k/media/blast/db/GCF_000648675.2_Clec_2.1_translated_cds.faa,GCF_000648675.2_Clec_2.1_translated_cds.faa,"Cimex lectularius NCBI annotation release 101, peptide",True
737,31,2,/usr/local/i5k/media/blast/db/GCF_000648695.1_Otau_2.0_cds_from_genomic.fna,GCF_000648695.1_Otau_2.0_cds_from_genomic.fna,"Onthophagus taurus NCBI Annotation release 100, CDS",True
734,31,1,/usr/local/i5k/media/blast/db/GCF_000648695.1_Otau_2.0_genomic.fna,GCF_000648695.1_Otau_2.0_genomic.fna,"Onthophagus taurus genome assembly, Otau_2.0",True
735,31,2,/usr/local/i5k/media/blast/db/GCF_000648695.1_Otau_2.0_rna_from_genomic.fna,GCF_000648695.1_Otau_2.0_rna_from_genomic.fna,"Onthophagus taurus NCBI Annotation release 100, transcripts",True
736,31,3,/usr/local/i5k/media/blast/db/GCF_000648695.1_Otau_2.0_translated_cds.faa,GCF_000648695.1_Otau_2.0_translated_cds.faa,"Onthophagus taurus NCBI Annotation release 100, translated CDS",True
725,24,2,/usr/local/i5k/media/blast/db/GCF_000671375.1_Cexi_2.0_cds_from_genomic.fna,GCF_000671375.1_Cexi_2.0_cds_from_genomic.fna,"Centruroides sculpturatus NCBI Annotation release 100, CDS",True
722,24,1,/usr/local/i5k/media/blast/db/GCF_000671375.1_Cexi_2.0_genomic.fna,GCF_000671375.1_Cexi_2.0_genomic.fna,"Centruroides sculpturatus genome assembly, Cexi_2.0",True
723,24,2,/usr/local/i5k/media/blast/db/GCF_000671375.1_Cexi_2.0_rna_from_genomic.fna,GCF_000671375.1_Cexi_2.0_rna_from_genomic.fna,"Centruroides sculpturatus NCBI Annotation release 100, transcripts",True
724,24,3,/usr/local/i5k/media/blast/db/GCF_000671375.1_Cexi_2.0_translated_cds.faa,GCF_000671375.1_Cexi_2.0_translated_cds.faa,"Centruroides sculpturatus NCBI Annotation release 100, translated CDS",True
796,16,2,/usr/local/i5k/media/blast/db/GCF_000697945.3_Focc_3.1_cds_from_genomic.fna,GCF_000697945.3_Focc_3.1_cds_from_genomic.fna,"Frankliniella occidentalis NCBI Annotation release 101, CDS",True
791,16,1,/usr/local/i5k/media/blast/db/GCF_000697945.3_Focc_3.1_genomic.fna,GCF_000697945.3_Focc_3.1_genomic.fna,"Frankliniella occidentalis genome assembly, Focc_3.1",True
792,16,2,/usr/local/i5k/media/blast/db/GCF_000697945.3_Focc_3.1_rna_from_genomic.fna,GCF_000697945.3_Focc_3.1_rna_from_genomic.fna,"Frankliniella occidentalis NCBI Annotation release 101, transcripts",True
794,16,3,/usr/local/i5k/media/blast/db/GCF_000697945.3_Focc_3.1_translated_cds.faa,GCF_000697945.3_Focc_3.1_translated_cds.faa,"Frankliniella occidentalis NCBI Annotation release 101, translated CDS",True
760,33,2,/usr/local/i5k/media/blast/db/GCF_000699045.2_Apla_2.0_cds_from_genomic.fna,GCF_000699045.2_Apla_2.0_cds_from_genomic.fna,"Agrilus planipennis NCBI Annotation release 101, CDS",True
757,33,1,/usr/local/i5k/media/blast/db/GCF_000699045.2_Apla_2.0_genomic.fna,GCF_000699045.2_Apla_2.0_genomic.fna,"Agrilus planipennis genome assembly, Apla_2.0",True
758,33,2,/usr/local/i5k/media/blast/db/GCF_000699045.2_Apla_2.0_rna_from_genomic.fna,GCF_000699045.2_Apla_2.0_rna_from_genomic.fna,"Agrilus planipennis NCBI Annotation release 101, transcripts",True
759,33,3,/usr/local/i5k/media/blast/db/GCF_000699045.2_Apla_2.0_translated_cds.faa,GCF_000699045.2_Apla_2.0_translated_cds.faa,"Agrilus planipennis NCBI Annotation release 101, translated CDS",True
683,40,2,/usr/local/i5k/media/blast/db/GCF_000764305.2_Hazt_2.0.2_cds_from_genomic.fna,GCF_000764305.2_Hazt_2.0.2_cds_from_genomic.fna,"Hyalella azteca NCBI Annotation release 101, CDS",True
680,40,1,/usr/local/i5k/media/blast/db/GCF_000764305.2_Hazt_2.0.2_genomic.fna,GCF_000764305.2_Hazt_2.0.2_genomic.fna,"Hyalella azteca genome assembly, Hazt_2.0.2",True
681,40,2,/usr/local/i5k/media/blast/db/GCF_000764305.2_Hazt_2.0.2_rna_from_genomic.fna,GCF_000764305.2_Hazt_2.0.2_rna_from_genomic.fna,"Hyalella azteca NCBI Annotation release 101, transcripts",True
682,40,3,/usr/local/i5k/media/blast/db/GCF_000764305.2_Hazt_2.0.2_translated_cds.faa,GCF_000764305.2_Hazt_2.0.2_translated_cds.faa,"Hyalella azteca NCBI Annotation release 101, translated CDS",True
848,45,2,/usr/local/i5k/media/blast/db/GCF_001188975.3_MU_Boleae_v2_cds_from_genomic.fna,GCF_001188975.3_MU_Boleae_v2_cds_from_genomic.fna,"Bactrocera oleae NCBI Annotation release 101, CDS",True
843,45,1,/usr/local/i5k/media/blast/db/GCF_001188975.3_MU_Boleae_v2_genomic.fna,GCF_001188975.3_MU_Boleae_v2_genomic.fna,"Bactrocera oleae genome assembly, MU_Boleae_v2",True
844,45,2,/usr/local/i5k/media/blast/db/GCF_001188975.3_MU_Boleae_v2_rna_from_genomic.fna,GCF_001188975.3_MU_Boleae_v2_rna_from_genomic.fna,"Bactrocera oleae NCBI Annotation release 101, transcripts",True
846,45,3,/usr/local/i5k/media/blast/db/GCF_001188975.3_MU_Boleae_v2_translated_cds.faa,GCF_001188975.3_MU_Boleae_v2_translated_cds.faa,"Bactrocera oleae NCBI Annotation release 101, translated CDS",True
206,58,2,/usr/local/i5k/media/blast/db/GCF_001412225.1_Nicve_v1.0_cds_from_genomic.fna,GCF_001412225.1_Nicve_v1.0_cds_from_genomic.fna,"Nicrophorus vespilloides Annotation Release 100 (GCF_001412225.1), CDS predicted from genomic sequence",True
208,58,3,/usr/local/i5k/media/blast/db/GCF_001412225.1_Nicve_v1.0_protein.faa,GCF_001412225.1_Nicve_v1.0_protein.faa,"Nicrophorus vespilloides Annotation Release 100 (GCF_001412225.1), proteins",True
207,58,2,/usr/local/i5k/media/blast/db/GCF_001412225.1_Nicve_v1.0_rna_from_genomic.fna,GCF_001412225.1_Nicve_v1.0_rna_from_genomic.fna,"Nicrophorus vespilloides Annotation Release 100 (GCF_001412225.1), RNA predicted from genomic sequence",True
205,58,1,/usr/local/i5k/media/blast/db/GCF_001412225.1_Nicves_v1.0_genomic_RefSeqIDs.fna,GCF_001412225.1_Nicves_v1.0_genomic_RefSeqIDs.fna,Nicrophorus vespilloides genome assembly Nicve_v1.0 (GCF_001412225.1),True
460,56,2,/usr/local/i5k/media/blast/db/GCF_001412515.2_Dall2.0_cds_from_genomic-idupdate.fna,GCF_001412515.2_Dall2.0_cds_from_genomic-idupdate.fna,"Diachasma alloeum NCBI Annotation Release 101, CDS from genomic",True
458,56,1,/usr/local/i5k/media/blast/db/GCF_001412515.2_Dall2.0_genomic.fna,GCF_001412515.2_Dall2.0_genomic.fna,Diachasma alloeum genome assembly GCF_001412515.2,True
459,56,2,/usr/local/i5k/media/blast/db/GCF_001412515.2_Dall2.0_rna_from_genomic-idupdate.fna,GCF_001412515.2_Dall2.0_rna_from_genomic-idupdate.fna,"Diachasma alloeum NCBI Annotation Release 101, RNA from genomic",True
461,56,3,/usr/local/i5k/media/blast/db/GCF_001412515.2_Dall2.0_translated_cds-idupdate.faa,GCF_001412515.2_Dall2.0_translated_cds-idupdate.faa,"Diachasma alloeum NCBI Annotation Release 101, translated CDS",True
782,71,2,/usr/local/i5k/media/blast/db/GCF_001483705.2_ASM148370v2_cds_from_genomic.fna,GCF_001483705.2_ASM148370v2_cds_from_genomic.fna,"Eufriesea mexicana NCBI Annotation release 100, CDS",True
777,71,1,/usr/local/i5k/media/blast/db/GCF_001483705.2_ASM148370v2_genomic.fna,GCF_001483705.2_ASM148370v2_genomic.fna,"Eufriesea mexicana genome assembly, ASM148370v2",True
778,71,2,/usr/local/i5k/media/blast/db/GCF_001483705.2_ASM148370v2_rna_from_genomic.fna,GCF_001483705.2_ASM148370v2_rna_from_genomic.fna,"Eufriesea mexicana NCBI Annotation release 100, transcripts",True
780,71,3,/usr/local/i5k/media/blast/db/GCF_001483705.2_ASM148370v2_translated_cds.faa,GCF_001483705.2_ASM148370v2_translated_cds.faa,"Eufriesea mexicana NCBI Annotation release 100, translated CDS",True
198,55,2,/usr/local/i5k/media/blast/db/GCF_001687245.1_Rhagoletis_zephyria_1.0_cds_from_genomic.fna,GCF_001687245.1_Rhagoletis_zephyria_1.0_cds_from_genomic.fna,"Rhagoletis zephyria Annotation Release 100 (GCF_001687245.1), CDS predicted from genomic sequence",True
196,55,1,/usr/local/i5k/media/blast/db/GCF_001687245.1_Rhagoletis_zephyria_1.0_genomic_RefSeqIDs.fna,GCF_001687245.1_Rhagoletis_zephyria_1.0_genomic_RefSeqIDs.fna,Rhagoletis zephyria genome assembly Rhagoletis_zephyria_1.0 (GCF_001687245.1),True
